"","key","X","country","station","pop","stockID","day","month","year","lon","lat","fishno","length_cm","weight_g","age","sex","maturity","folder","picname","picname.1","cal","otolith_area","otolith_length","otolith_width","otolith_perimeter","otolith_roundness","mean_radii","otolith.area","otolith.length","otolith.width","otolith.perimeter","mean.radii","Ws0c1","Ws1c1","Ws1c2","Ws2c1","Ws2c2","Ws2c3","Ws2c4","Ws3c1","Ws3c2","Ws3c3","Ws3c4","Ws3c5","Ws3c6","Ws3c7","Ws3c8","Ws4c1","Ws4c2","Ws4c3","Ws4c4","Ws4c5","Ws4c6","Ws4c7","Ws4c8","Ws4c9","Ws4c10","Ws4c11","Ws4c12","Ws4c13","Ws4c14","Ws4c15","Ws4c16","Ws5c1","Ws5c2","Ws5c3","Ws5c4","Ws5c5","Ws5c6","Ws5c7","Ws5c8","Ws5c9","Ws5c10","Ws5c11","Ws5c12","Ws5c13","Ws5c14","Ws5c15","Ws5c16","Ws5c17","Ws5c18","Ws5c19","Ws5c20","Ws5c21","Ws5c22","Ws5c23","Ws5c24","Ws5c25","Ws5c26","Ws5c27","Ws5c28","Ws5c29","Ws5c30","Ws5c31","Ws5c32","FD1d","FD2a","FD2b","FD2c","FD2d","FD3a","FD3b","FD3c","FD3d","FD4a","FD4b","FD4c","FD4d","FD5a","FD5b","FD5c","FD5d","FD6a","FD6b","FD6c","FD6d","FD7a","FD7b","FD7c","FD7d","FD8a","FD8b","FD8c","FD8d","FD9a","FD9b","FD9c","FD9d","FD10a","FD10b","FD10c","FD10d","FD11a","FD11b","FD11c","FD11d","FD12a","FD12b","FD12c","FD12d"
"548","19LT;19LT_740_H264_L",549,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,18.7,"53.34","young",NA,NA,"19LT","19LT_740_H264_L","19LT_740_H264_L",153.274,16.09016737,4.606130198,4.423450814,16.36415359,"0.965602232",0.562282401,16.0901673724388,4.60613019820713,4.42345081357569,16.3641535878441,0.56228240114478,-0.141792043532817,-0.523936187782955,-0.468794698475009,-0.324083984674094,-0.523913886497354,-0.88735456154566,-0.315059232110767,0.171934044044833,0.252339110426161,-0.181296258088098,-0.143942422109252,0.187855495762046,0.253643226999496,-0.0524475870211111,-0.320255003592145,0.127664205259719,0.0101668211755116,-0.0398493736506592,0.00436390105008664,-0.0340765949715734,0.0165332030180875,-0.0255664183866271,0.000957582696706875,-0.00781264687147588,0.0660232850726955,-0.0836818637252117,0.0412649060326672,0.0200947258795904,-0.0569610557375708,0.048410209954739,-0.0744703449491401,0.00433293087955817,-0.0092158615104347,-0.00528420877405956,0.0286206270815144,-0.0662069952197965,0.016010924744602,-0.0066222420331782,0.00186122779292996,0.00199426317911323,-0.00184524115350722,-0.00156949877331105,0.000796317581325643,0.00490399712180517,-0.00378022981444844,0.00102510830062236,0.000803857971589342,-0.000286016565000456,-0.00671666711371028,0.0140011263998576,0.0955937074832248,-0.0077823834702084,-0.0199528399363312,0.0113562794046196,-0.0155157465170179,0.00435211541357331,-0.00665051625997108,-0.0156987405724358,0.018772274062394,0.00444016392109671,0.00395109609355306,0.0135273590871129,-0.0185567531818655,-0.914916713254093,0.00314419409978677,-0.015224944677655,0.00219979127563806,-0.0270658087152965,-0.0518659933449482,0.0411642813079209,-0.016883694404473,0.0305009389070015,0.00706497354383857,-0.0184683150265982,0.00813014552468794,0.0190218218939745,-0.0402519603140361,-0.00953222747411365,-0.0291799832890816,-0.0255856251099795,-0.00506618440214842,-0.00291573128942312,0.000632769255001138,0.00429542274835467,-0.00280829821615783,-0.0170949743467664,0.0175619702792296,-0.00770113413339624,-0.00534831341181891,-0.00480471198424432,-0.00246497460342205,0.000394689232871598,-0.000721818718352459,0.00451111742062978,0.000227422173191743,0.00314050975684767,-0.00164218347603946,-0.00033497529621445,0.00456647123812592,-0.00414431922930928,-0.00342543517628225,-0.000512684468245002,-0.00518396902324594,-0.00174864496547206,-0.000332958697204237,-0.000579578953808657,-0.00158762569627277,0.000992458076939978
"549","19LT;19LT_742_H264_L",550,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,21.4,"85.75","young",NA,NA,"19LT","19LT_742_H264_L","19LT_742_H264_L",153.274,14.91623918,4.403878022,4.377780967,15.75573446,"0.979261982",0.561795121,14.9162391811067,4.40387802236518,4.37778096741783,15.7557344561197,0.561795121478256,-0.331154264777091,-0.194647510324233,-0.986504128916939,-0.0160758194342343,-0.342182645621464,-0.821089020134957,0.157229496475532,0.340007360772718,-0.0909369216650193,0.0621614982863028,-0.261472130850315,0.378951946495616,-0.577051786126628,-0.124425623081956,-0.184594956590035,0.0723450356353797,0.0158021239001241,-0.0909859044393865,0.0360335734437358,-0.00417584043578155,-0.000301614862595351,0.00905449337598086,-0.0111819090735719,0.0272015619904686,-0.142945882491859,-0.128650501321004,0.0119520186502233,-0.0907447845590035,0.0291948376806571,0.0390894562091792,-0.0828450695597388,0.00841372717099953,-0.00946892756618345,0.00250903036466982,-0.0010658191876036,0.0256203105158106,-0.00275700002126569,0.00511755014286031,-0.00656827505586548,0.0027514716734858,-0.00243243816432754,0.0011960765171998,-0.00299888817542865,0.000284137406862958,-0.00143681920804135,8.09700151712359e-05,-0.00134855434725296,0.00441253309891078,-0.0160881021822896,0.0412694359530895,-0.0656098559886925,0.0701458011101386,0.0584719337814799,-0.0100584918228272,0.04126165265679,-0.0155992994637719,0.00525565167494771,0.0184628840477796,-0.0135566143746614,0.00711276032815603,-0.0108836599217069,0.0197359912593126,-0.0296384553277654,-0.921406946079461,-0.00302300350468072,-0.0495431277248483,0.0455996903173407,-0.0512881134889427,-0.0470329850475203,0.0139660171975952,-0.0533686617025124,0.000385502231764662,0.0265765525589201,-0.00333785196874436,0.00970174360345312,0.0274715486604852,-0.0047593921380278,-0.02023857345734,0.0115717986534789,-0.0317037254064453,0.0048597246515208,-0.0120569375183193,-0.0145665816080494,-0.00285187448676193,0.0016640071206929,-0.00280911658248726,0.00453343105092681,0.0181136040818806,0.00822926139892755,-0.00126949284238394,0.0130776714529465,0.0042398143997243,-0.00336835811507107,-0.00750940224595354,-0.00660271040498328,-0.00860752872816877,-0.00332335604186584,0.000426712023475104,-0.0062128707191601,0.0066580500991803,0.00228027253305877,-0.0027107232729236,0.00444741102085245,-0.00265719657497957,-0.000594273118737291,-0.00330634284675856,-0.00160983378001494,-0.00106532227240231
"550","19LT;19LT_743_H264_L",551,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,22.2,"93.29","young",NA,NA,"19LT","19LT_743_H264_L","19LT_743_H264_L",153.274,16.09834005,4.619178726,4.371256704,16.51609927,"0.960642249",0.562164373,16.0983400477619,4.61917872568081,4.37125670368099,16.5160992660501,0.562164372882245,-0.103482050630631,-0.499043583240295,-0.476010254704654,-0.187349303055558,-0.406369842362721,-1.00728636734412,-0.207622990409206,-0.282490322095836,0.458955429738843,-0.301194415228854,-0.0267602160848042,0.109770927812095,0.231933610879839,-0.143620852415425,-0.100405304207331,-0.0311035090038687,0.0313521252839974,0.0381517358067763,0.0217178872859452,-0.065794362894441,0.0345808697346366,-0.00252856308046901,0.000998184297616341,-0.0185898647898199,0.247062065625212,-0.0444862744290724,0.0589607980117052,-0.0162739529524341,-0.0296118480449629,0.0364129154444453,-0.0541295798763764,0.0127798224779884,0.00146666953645588,-0.0210370385429331,0.016822011571248,0.0226840675936134,-0.000488575364280567,-0.000620146115546447,-0.00102640048946561,7.74011834498739e-05,0.004229624119443,0.000346545058474465,-0.000123296782860054,-0.0038639479440565,0.00262408378439684,-3.6436696304902e-05,0.000719643017974944,-0.00835101004950346,0.0224850042722314,-0.0966650832505745,0.0504737858748556,0.0184587320726059,0.000782952406282085,0.00576163583568258,-0.000996757080225536,-0.00128040554404225,-0.000221388887316272,-0.00372347734666408,0.00348010969599115,-0.00501747681748853,0.00210091543755079,0.00195645406461013,-0.0117156021929798,-0.912999237433311,0.0154898134596714,-0.01334547747135,-0.00642865843445638,-0.0298692977398251,-0.0361482923217173,0.0611502961586689,-0.0128810188023327,0.0240324919343805,0.0113176139361511,0.000956448022653745,0.0165716475168175,0.0287188830669683,-0.0315476068081412,0.00733130198598925,-0.0314455038176013,-0.027103820397721,-0.0116781139682524,0.00915469612408027,-0.0078831646536105,-0.000325585027926751,-0.00662601255937892,-0.00483710006042241,0.0215543899957913,-0.00236622909067001,-0.00677586276486885,-0.00397983453581411,-0.00135008770307622,-0.00405692744358476,-0.00436459372385242,0.00953654383517873,-0.00322465289788578,0.00659555126258785,0.00111473845856208,0.000850022078695411,0.00766076636378418,-0.00220660631050177,-0.00667564387766694,0.000719957077617728,-0.00605158207602231,0.000603668581598119,0.00112694919712639,0.00270505081911081,-0.00183647642329716,0.00421768494094694
"551","19LT;19LT_75_H264_L",552,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,20.4,"85.87","young",NA,NA,"19LT","19LT_75_H264_L","19LT_75_H264_L",153.274,13.97025201,4.266868484,4.162480264,15.42488462,"0.977002883",0.562266246,13.9702520124579,4.26686848389159,4.1624802641022,15.4248846177997,0.562266246054403,-0.171304510580653,-0.371382825770227,-0.620320764120911,-0.0404651651666115,-0.330599162127319,-0.989872898188996,-0.19893575127845,-0.168744775983969,0.439776570857925,-0.190187052124977,-0.0349304414982059,0.192368233537825,0.141612295786546,0.0136748757365941,-0.27259830428193,-0.00825448042501199,-0.0520590469577341,0.0937876778021778,0.00936529497380536,-0.0244185078994189,0.0366902497346028,-0.0313577595004938,0.0249577603865652,-0.089577579591717,0.201976916932336,0.000452378184637604,0.060551808788446,-0.0830165890358677,0.00149443472198972,0.131453901778966,-0.110789166652549,0.0144304858836432,-0.0111600374323895,0.0232397918678113,-0.0543672303762172,0.0264737103749634,-0.0048460454256596,-0.00107081020687475,-0.000201521206042033,-0.00134979947817255,0.00334593295307972,0.000792093628202174,0.000279815287818141,0.00148445308958022,-0.00299872587233074,0.00259012231658067,-0.00495576422693326,0.0151465261791428,-0.0100781060143673,-0.0770874704033859,0.0416803890135337,0.0467735385234841,0.00466866707572592,0.00573466124926913,-0.025436021471257,-0.00431888087420701,0.00864089792143054,-0.00562347125743062,-0.00851822871258123,0.016315153590496,0.0130425206266529,-0.0351570071644296,0.00267836125238698,-0.915497069703827,0.00783365601645719,-0.0319790736182028,0.0109322479616897,-0.0404928460386711,-0.0369077546185015,0.0450431706030085,-0.0203218220903881,0.0175559198013075,0.00527460096323466,-0.0137913851854309,0.0233155074185241,0.0387489445000663,-0.0342077028304644,-0.00318768811203923,-0.0205360625193307,-0.0226402154863863,-0.014184723565061,-0.0010563781878422,-0.0113356238937063,0.00449119188511532,-0.00796041541634213,-0.00967661863291999,0.0206681318795519,-0.00566532071169013,-0.00698321862691526,-0.00822475107510843,-0.00307707826910842,-0.00779393461632794,-0.00125488123655189,0.00174584589294021,-0.000821871991777072,0.00758101342357578,-0.00144058891052291,-0.00069841066461646,0.00930017973878046,-0.00325512320915732,-0.00435874999415058,0.00420637675418119,-0.00168510912992172,0.00207088846267053,-0.00296913175754547,0.00435968802042765,0.00299344763325407,-0.000313267875904238
"552","19LT;19LT_75_K265_L",553,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,21.2,"70.91","young",NA,NA,"19LT","19LT_75_K265_L","19LT_75_K265_L",153.274,14.82184904,4.540887561,4.182053055,15.38546743,"0.915231603",0.562102001,14.8218490377266,4.54088756083876,4.18205305531271,15.3854674266235,0.562102001374134,-0.225629318770192,-0.494598775941714,-0.507529715061428,0.324704611130398,-0.379635666991384,-1.06414240100071,-0.123802524567286,-0.436329337585707,0.363196507860156,-0.0699504677209679,-0.0791339168387633,0.0714726522580187,0.263050219060044,-0.0681414853217434,0.0858778667299278,0.0667063880180111,-0.0741341790059461,0.0025038117062177,0.00469718667733343,-0.00947729135638906,0.00259724457008149,0.00665282595604528,-0.0122576041184337,0.0533727149575905,0.0945536869342909,-0.0094938318449291,0.0712403957586429,-0.0347969910487795,-0.00872075375969873,-0.0329395951002322,0.0481971906449795,-0.00304491289289095,0.0165845528521281,-0.0280482034033179,0.0152976506172519,-0.000772410442936541,0.00275007301398658,0.00357433588559981,-0.00511579477210351,0.00852981319281434,-0.00376366135397962,-0.00273474705832796,0.000533535977726209,-0.00650286093635955,-0.00416362402065237,0.00285009650934022,-0.00133780132263582,-0.0118205921542973,0.0430272408501483,-0.0586669899016875,0.0305754159938433,0.0344513679381416,-0.00851183369148265,0.00209245291565835,0.010678346336895,-0.0162003430427312,0.000756612777929876,0.0094974208950427,-0.00539399031503438,0.00115273043052729,-0.0105997357139988,0.00890876521833945,-0.000859788357702102,-0.913990313347623,0.0246433838361534,-0.0283734817956176,-0.00599104263357287,-0.0574339791735722,-0.0298212690817829,0.0437619918339489,0.00313318873294948,0.00960274813307544,0.0246944909254618,-0.000589754843415761,0.0340391657797257,0.0246044522090839,-0.025515093768183,0.00996396583971665,-0.0217384961323454,-0.00883458839796628,-0.00412475996431985,0.0162836511338478,-0.00909660539864209,0.00877894708425981,-0.00680564209383385,-0.00159231889481065,0.00682545380103437,-0.0112701311342985,-0.00603757938631501,-0.000659835695327769,-0.00393514372281265,-0.00486201425699205,-0.00103964517813003,0.000269681038301621,-0.00270416346004541,0.00344833214144802,0.00354264625613708,-0.00256828470109615,0.00325113559939964,-0.00234755664761895,0.000167920372816977,-0.00221019804376601,-0.00172711364117662,-0.00410745489246857,0.00326427310784086,0.000697837224293846,0.000609474551505774,0.00124404052110107
"553","19LT;19LT_77_K265_L",554,NA,NA,"SI",NA,NA,NA,NA,-46.43333333,-60.42666667,NA,20.5,"78.9","young",NA,NA,"19LT","19LT_77_K265_L","19LT_77_K265_L",153.274,14.54710668,4.136383209,4.325586858,15.25432643,"1.082543133",0.562601045,14.5471066790134,4.13638320915485,4.32558685752313,15.2543264303463,0.562601045196857,-0.165805347296499,-0.447908483079817,-0.49942925417824,-0.286643440201021,-0.531242545221953,-0.559530715727689,0.10714213757634,0.456525771482235,-0.251160528065514,0.0566110580855404,-0.222539010236734,0.451295170002918,-0.279118583741555,-0.0436180621123603,-0.0564437842237103,0.134013490985754,-0.0564268877743384,-0.0380591398793983,0.0445467856487885,0.0274217845141924,-0.0411256778108525,0.0302509163178933,-0.00803208347555063,-0.00833345676719714,-0.0193686036339228,-0.0844628544384991,0.071724561779822,-0.0697739260165583,0.000806492205014541,0.033028385546628,-0.0584292909724033,-0.00385006859572767,0.0194442155520441,-0.0118787524043828,-0.00670858458993796,0.0160714803815324,-0.0473204148215144,0.00750679567984072,-0.0021695096030809,0.000564423507865181,0.00100142185528013,-0.00674175407343701,0.00433250744507634,0.00107963038348544,-0.00216736510196297,-0.00291607856813519,0.00148849419327133,0.00151126941376345,-0.00735891475598724,0.026119801732199,-0.0981473385829833,0.0556148107847988,0.0213052328969897,-0.000367196579756456,0.00436678272153115,0.0116229792690812,-0.00564820991022646,0.0236805061987486,-0.0260180359405649,0.00848106705581177,-0.0173087228688542,0.0118697432087961,-0.0209145585003808,-0.925502829825505,0.00554356074555955,-0.00261317152635267,0.0327558714788108,-0.026807063110389,-0.0453518815651442,-0.00221047744615837,-0.0427454423157272,0.0121178325847105,0.0224293879546971,-0.00108673813915477,-0.00330540164396395,0.0116648309374786,-0.00504166322742798,-0.0237128445940038,0.0112108400236736,-0.0385227055482267,0.00876818524251203,-0.00365263173282472,-0.00529072244060139,0.00398406771903748,0.0156316064153277,-0.00558204149160459,0.00440622683611058,0.0144052906894517,0.00753628744409212,-0.00155343743936299,-0.00152987218354143,-0.00218301478145912,0.00228853089596928,-0.00590587510432058,-0.00302219492184089,-0.00175640025138896,0.00201697482003266,-0.00427837960898059,-0.00163105588106781,0.00336538830960921,0.00491298199045125,-0.00240853817934539,0.00587922390894431,-0.00112364663088666,0.00153739907599036,-0.00248644417184323,0.00184543034310289,-0.00123450313981721
"554","19LT;19LT_78_H264_L",555,NA,NA,"SI",NA,NA,NA,NA,-46.43333333,-60.42666667,NA,18.3,"72.1","young",NA,NA,"19LT","19LT_78_H264_L","19LT_78_H264_L",153.274,14.58339421,4.482169187,4.084189099,15.3908723,"0.924255924",0.562140591,14.5833942087683,4.48216918720722,4.08418909926015,15.3908723036721,0.562140591442002,-0.119150607308334,-0.383782205710476,-0.619903070302092,-0.0902224869920888,-0.136654766880363,-0.789849791171753,-0.755108734710863,-0.398835635086372,0.228542389472025,-0.0473299766112313,0.0396234099819586,-0.28853964452204,0.468415705436888,0.0616062321855798,-0.0656219120141548,-0.00634793425898078,-0.0826228650627069,0.0466462540068426,-0.0218205053940628,0.00767041101665874,0.00952001929898373,0.0190493299064742,-0.0407859394244863,0.0419132209272059,-0.141137285541496,0.0939356185683607,-0.0676067559750211,0.0317398648297811,-0.051032404348218,-0.00377792443052378,0.0381004850055551,0.0051732729968392,-0.00052719472254797,0.0123131050889644,0.00614393355227729,-0.00289094307620608,-0.000686109816783319,-0.00259774752748413,0.00214545726674623,-0.000643729903125691,0.000458287930998333,0.000295246139321668,0.00173586301484663,-0.000700405884249919,0.00365537741784198,-7.76807089204122e-05,-0.00192996847886544,0.013735748269563,0.002493860857218,0.0917610884108624,-0.000815989269186464,-0.00384675582949359,0.0131846263261372,-0.0096077180529659,0.00920126272128531,-0.00160288011487785,-0.0072369686454901,0.00996720791864785,-0.00415455883211902,0.0141870366363567,-0.0212414257842544,0.0128120075826411,-0.00551074867484684,-0.895328698474222,-0.0228369023440936,-0.0413417031580114,-0.00720698104236014,-0.02180558146932,-0.0323602238229302,0.0492385755415021,0.011648100119678,0.0270964377111185,0.000289104210554143,-0.0200019907449774,0.0347900947822281,0.00189038153205745,-0.0375046367047786,0.026055516746932,-0.0218849878146742,-0.00592040287658492,0.0012411137944278,0.0110668295230409,0.00648625231369714,0.00441948499153477,-0.0131819213158322,-0.0036348339212817,-0.00636360883324694,-0.0160686793702989,-0.00613918948923197,0.00493169427927947,-0.00553044889798975,0.000132647601739828,0.00211748383537551,-0.000558146673847038,0.00477281322405452,-0.00234702749471531,-0.00194306957572134,-0.0019362767930368,-0.000682376165955082,-0.00449001918465816,0.00213461056961123,0.00414853900686869,-0.000354498472352742,0.000325032982716513,0.00222676166887884,-0.00119833932036845,-0.00068477587100348,8.3563743909636e-05
"555","19LT;19LT_78_K265_L",556,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,26.1,"48.49","adult",NA,NA,"19LT","19LT_78_K265_L","19LT_78_K265_L",153.274,26.82514667,6.589506374,5.721779297,22.06251897,"0.786586447",0.561324848,26.8251466733993,6.58950637420567,5.72177929720631,22.0625189659875,0.561324847721887,0.114746654027479,-0.31394033874144,-0.836895301628985,0.0842921290787751,-0.218328501464557,-1.03610968946344,-0.305606030847943,0.265833501388096,0.148120629635759,-0.0517032547655891,-0.0815622103337763,0.201081179348807,-0.0866185950588468,0.055515057153629,-0.874097512201247,0.047627578550406,0.127363009956561,-0.0888496795774923,0.0336082557037787,-0.0456264351566542,0.0241519417850832,-0.0130430494699534,-0.0258680351481578,-0.075971096828578,0.378649227062514,-0.246752253838879,-0.0402962111774218,-0.000445523579832296,-0.067661448329133,0.0352121118424054,-0.19092078176784,0.0148910754329656,-0.00770758323943984,-0.0399445948138848,0.0971801552333625,-0.0753432301666525,0.0195669911744037,-0.0119974957491947,0.00666646105115335,-0.00251661158674765,0.000101138295199515,-0.00548740185278433,0.00330972822546679,0.00241400532074588,0.00335622677376605,0.00870835686924791,-0.035138118610129,0.00780673653248067,-0.00704730336841673,-0.0450794315147296,0.142334803055695,-0.0820470764149133,0.0199624831126207,0.00974824756171669,-0.0289040660485426,-0.000223761839888295,-0.0127581191115125,-0.0162297148127595,-0.0135745207207291,0.0220106353002136,-0.00465013943435196,-0.0195299838996635,0.0551928154481783,-0.882333301910714,0.0178356735742784,-0.0621335973045247,0.0118308754127207,-0.015153014412206,-0.0348861583690833,0.0196887325951002,-0.0402455535816282,0.0248203324933182,0.00890368457352602,-0.0407283745880135,0.0174126791073638,0.0360034175768783,-0.0356870084113232,-0.0303215319725155,0.00283165308981068,-0.0250321968700345,-0.0187690197667791,-0.0153043128857508,0.00145653419956726,0.00489039197403581,-0.00791477913612851,-0.0049575012050783,0.0310492265937617,0.00907358060150889,-0.0122101665758163,-0.00581696201957209,0.00704255345067662,-0.00914392208068819,-0.00951665975186326,0.0135860514940585,-0.00681819994977301,0.0106245417863826,0.00214452279110522,-0.00157196572072071,0.00407337351676674,-0.01120509029809,-0.00836371731366177,-0.00262828116991126,-0.00989672709373797,-0.00837792183596469,0.00461383897816776,-0.00198082233263188,0.00476592986366266,0.00231053486068734
"556","19LT;19LT_79_H264_L",557,NA,NA,"SI",NA,NA,NA,NA,-46.43333333,-60.42666667,NA,19.7,"189.1","young",NA,NA,"19LT","19LT_79_H264_L","19LT_79_H264_L",153.274,15.39521329,4.580033143,4.195101583,15.62072503,"0.93445542",0.562685659,15.3952132908628,4.58003314325978,4.19510158278638,15.6207250339349,0.562685658695977,-0.165809538961752,-0.441910292086692,-0.663808532538849,0.145658132180143,-0.308144018411825,-0.630972673182292,0.014141149055848,-0.345982304348027,0.312670990001486,-0.0679895449479375,0.025544939376894,-0.15721799264407,0.41841633230632,0.0901856632944417,0.14039632463184,-0.0587276989199722,-0.0137711593047068,0.0340901256161669,-0.0325887267135955,0.00263760726824051,0.0156283625757856,-0.00767173856499467,-0.0114424057916691,0.0343055800562278,0.0365577009251163,0.128337599462889,-0.24355722653669,0.0982101879265361,-0.0389885075795418,0.020975076839804,0.0494898009771945,-0.00128789988663742,-0.0144251577286569,0.03296894201467,-0.00691538525879411,0.005976846531397,-0.00363885155299103,0.00151137861868333,-0.000581923588563905,0.00331567440477541,0.000465297150589681,-0.000335020028069897,0.00288922327904162,-0.00207043302035805,0.00385994641866567,-0.00476610786387453,-0.00148472682020487,-0.000888657834393988,0.0201275465383357,-0.0239040697600705,-0.0313600540902604,0.0290569469788094,-0.00684780091983499,0.048125434712152,-0.0317776802012772,0.000473810336912778,-0.00530447727862663,0.00594980250103382,-0.00175502891107536,-0.000799097764979976,0.00910158525466418,-0.0237986945231846,0.0299527334995267,-0.913363548388496,0.00631663003346996,-0.0282459116178922,0.0137072581314463,-0.0385306783789598,-0.0292727304128274,0.0453367801545122,0.0119565779849987,-0.00239198055209133,0.0178763767138725,-0.000946223205171799,0.01065083999785,0.0169822377868088,-0.0222632151479338,0.0125966201221368,-0.0167399613030354,0.00703905623589873,0.00257179666865702,0.00817196694894824,0.00651195587757071,0.00205778556032892,-0.00907662833511333,-0.00452286061231837,-0.00454384197334251,-0.0183587964373622,-0.00454852614777498,0.00535176798955718,-0.00699467830075305,0.00790735567094167,0.00481303843785246,0.00136345570259892,0.0118484553984615,0.00751671715125508,-0.00268012020286315,-0.000972644297906495,0.00358027466545193,-0.00822070032513899,-0.00320426878622527,0.00578517644645356,-0.0077257891291378,0.00112868237087462,0.00317830630306619,0.00308851188119821,0.00153806221863693,0.00497047175888882
"557","19LT;19LT_79_K265_L",558,NA,NA,"SI",NA,NA,NA,NA,-46.495,-60.405,NA,28.1,"66.74","adult",NA,NA,"19LT","19LT_79_K265_L","19LT_79_K265_L",189.583,15.70604011,4.689239014,4.404403348,16.08350822,"0.909435874",0.562184209,15.7060401110356,4.68923901404662,4.40440334840149,16.0835082180572,0.562184208539765,-0.41937848669896,-0.239649096206406,-0.367818273323324,0.359979010946098,-0.0821905638054538,-1.20957891647491,-0.185187237197133,-0.216949261379808,0.26729899648995,-0.0438700199515608,-0.0141578872677662,0.0112062484663195,0.325119621740956,-0.0349358791650158,-0.0962914904411175,0.0517535437675151,-0.0762818079955585,0.0153018383307198,-0.0103039682014316,-0.00702996731867447,0.0322935766092436,-0.0128701145466533,0.00137011122568598,-0.053646180326836,0.0644963351228527,0.0565934446637783,0.038328649769308,-0.0365346877019503,-0.00469965576545653,0.0714807943992603,-0.0148393380797835,-0.00153696649790133,0.000937651689085217,-0.0122427148252904,0.0181497202205771,-0.00545652302187566,0.000249311696644826,0.0023615979924689,-0.00446293434443705,0.000491937658170323,-0.00195874184084434,2.63415137419386e-05,0.0148125277844187,-0.00324309755564712,0.00165960647929407,0.00273803728662614,-0.00623894841585147,0.0127752651147117,-0.0182715454035238,0.0696411626633181,-0.11313454761035,0.0247810074598938,-0.0171422385971268,0.011645009794755,-0.0172471749242214,0.0117536891539724,-0.002840187233215,0.00268686817445291,-0.00215058207066696,0.0161089240254702,-0.000967911225277367,0.000958424380931576,3.34231925243299e-05,-0.946902792451298,0.0163126911122901,-0.035328279214251,-0.00101889798411689,-0.069525263862062,-0.0317851291093864,0.0301467223875485,-0.0170629425731526,0.0129235772537079,0.0289584719294179,-0.0129678633991896,0.0285098264154527,0.0337239300399455,-0.0243273745929614,-0.00607688271551763,-0.017851006045291,-0.0172672676571256,-0.00457931144446624,0.000833370525887975,-0.0131108521042971,0.00839481214420333,-0.00213318667620494,-0.00697815951401249,0.0135392823215879,-0.00410478644635144,-0.0023714181217079,-0.00804425464062948,-0.00225225356536256,-0.00666096897068354,-0.00157699685824339,-0.0010899957468566,-0.00323886382259221,0.0055135173573503,0.00348405386156381,-0.00202465432448173,0.00605577093146622,-0.00162840153484317,-0.00274040273422116,-0.00194614135082268,-0.00266870270383177,0.00109213642642589,-0.000222745783547899,0.00283447974332627,0.00449630656782206,0.00282426824376197
"558","19LT;19LT_80_H264_L",559,NA,NA,"SI",NA,NA,NA,NA,-46.43333333,-60.42666667,NA,22.5,"255.3","young",NA,NA,"19LT","19LT_80_H264_L","19LT_80_H264_L",153.274,14.27166198,4.332111121,4.195101583,15.27425038,"0.968245514",0.562754252,14.2716619810145,4.33211112125997,4.19510158278638,15.2742503826746,0.562754252017715,-0.21448522957634,-0.131847166590835,-0.517934170901289,-0.142780098300818,-0.260892419855046,-0.887521223335902,-0.259884384733799,-0.0652318814409431,0.261917624992725,-0.0181146254002253,-0.159440311948479,0.150164229249088,0.37011989949275,-0.121654949941074,-0.176332930489628,-0.0212130059634481,-0.0163286973265003,0.0775137635307948,-0.0150514975481198,0.00350454023302648,0.00990318529669144,-0.0137856981284302,0.0110068036949308,-0.0266531305665915,0.165124781826243,-0.045220021709486,0.0422098587032409,-0.0559366340505413,0.0412446562291464,0.0185844360394998,-0.0719366480720076,0.00619899671832751,-0.00583933096423643,0.00707883443177648,-0.0208363436394003,0.0243442972057627,-0.00349013465660341,-0.000154956509963812,0.000475680768533677,-0.00233512134380736,0.00288581757869332,-0.0031738535008,0.00261227187271282,0.00103539332881704,-0.00103352758648002,-0.00159796873207462,0.000220721748998384,-0.00055058346228302,0.0057153203273409,-0.036981518639884,0.0489486480053744,0.0372053206372404,-0.0235423593782673,0.0113804511783239,-0.0100583867754701,0.024621645897425,-0.0426722803007858,0.0196342424729256,-0.0152543285681429,-0.0125108570235953,0.00621308129449502,-0.00804317860729254,0.0117512962211505,-0.944776984603499,-0.00791444730264338,-0.0398210104831443,0.0140438094731482,-0.0344713088572815,-0.0357558559130725,0.0430923027082819,-0.0176273338945895,0.0241104212296514,0.0201891440756828,-0.0129246124735695,0.0195447661243346,0.0141948309989074,-0.0382545323758836,-0.00614958678973938,-0.022772590551043,-0.0204082145129097,-0.0011382487566011,0.00492245804601556,-0.00626350107049248,0.0142768253748483,-0.00452400171163003,-0.0120244279473371,0.018843681264929,-0.00927875300730971,-0.00603361006178947,-0.00499050668633574,-0.00171062524285188,-0.00672398200339838,0.00193181529227301,0.00435120080979197,0.00140739426401624,0.00599036693124108,0.00110418625458425,-0.000986834981791244,0.00473916399165462,-0.000473932224728122,-0.00347459329424651,0.00239087987707922,-0.00441496588555361,0.003109946356524,-0.00244028360052909,0.00196414893428156,0.00356980385655982,0.00151041096873627
