,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,pop
494,0.179972779,0.202051426,0.161638775,0.155489832,0.142832468,0.141741704,0.150537829,0.120217997,0.136235109,0.123121834,0.139181538,0.142488438,0.123538312,0.13373348,0.122469538,0.122271647,0.11862362,0.123632414,0.116232077,0.122018258,0.113590801,0.118556897,0.109634018,0.11512586,0.109716968,0.111489595,SI
495,0.12931656,0.148559788,0.139943524,0.117903131,0.132247707,0.158307844,0.147382518,0.130170139,0.132082212,0.130565856,0.144368323,0.137607594,0.119444404,0.125454625,0.130159652,0.120148858,0.117573943,0.130984998,0.120665372,0.118680446,0.120600192,0.121263528,0.11041578,0.116003489,0.116614336,0.108001431,SI
496,0.159788172,0.16844094,0.179010619,0.135626877,0.139719006,0.130006027,0.149723703,0.147983373,0.129690204,0.137285129,0.13478245,0.135889896,0.116190536,0.126975518,0.122518118,0.121491944,0.115040841,0.132474184,0.120483489,0.115987946,0.120075388,0.116113314,0.110053576,0.11051896,0.108521769,0.106518409,SI
497,0.141421377,0.211631825,0.17366837,0.176684653,0.146076985,0.148113024,0.149534665,0.1331047,0.12306261,0.125347263,0.134748388,0.145620421,0.126525771,0.130826176,0.131565205,0.117725899,0.126733491,0.114360192,0.118869661,0.123498466,0.114847452,0.119954854,0.120012864,0.119449371,0.117241012,0.114732305,SI
498,0.21436651,0.161526849,0.171574597,0.15481857,0.124340617,0.148604255,0.158072014,0.144107543,0.11759346,0.127165291,0.132807171,0.132034079,0.113972465,0.132117734,0.128220556,0.11423626,0.12367587,0.126206213,0.12029006,0.110734602,0.121220254,0.112811374,0.113470465,0.11332968,0.115732618,0.110765221,SI
499,0.139916439,0.179934264,0.177361615,0.147236399,0.133388666,0.132551735,0.13985914,0.15071872,0.136137298,0.135624512,0.136784812,0.128946812,0.122695096,0.114054229,0.118730116,0.121286489,0.108906243,0.12431866,0.128297354,0.118178359,0.125697363,0.121146807,0.111784583,0.109840869,0.114214698,0.103448545,SI
500,0.204743459,0.167793117,0.166422732,0.162540155,0.124613168,0.146554094,0.160935245,0.143227443,0.121125986,0.132060316,0.130969201,0.132581468,0.117168461,0.12750353,0.124358651,0.117200323,0.118984545,0.123201521,0.120374115,0.109391889,0.120012353,0.115446457,0.110512272,0.113085437,0.11997438,0.112035444,SI
501,0.130655162,0.205717167,0.179315196,0.177225877,0.150510985,0.148653771,0.151646809,0.1288601,0.127623236,0.12494578,0.140021523,0.136218099,0.125398506,0.132558859,0.126144015,0.117761967,0.122345734,0.125873342,0.120393457,0.116505525,0.119959587,0.122095541,0.112544808,0.113374246,0.115794822,0.110495304,SI
502,0.153202723,0.172498766,0.177989856,0.155488919,0.136851776,0.13693258,0.146659719,0.154736529,0.123444016,0.133940621,0.134241074,0.126677951,0.110492124,0.122691568,0.12522726,0.112758357,0.116672436,0.126422323,0.126789196,0.109162254,0.127528569,0.110384497,0.115485053,0.109521847,0.114311327,0.108463496,SI
503,0.215688556,0.207096346,0.202649672,0.16935332,0.14627673,0.153523527,0.143556148,0.12682695,0.130866281,0.120055028,0.134815998,0.13624671,0.128139562,0.127857285,0.120638327,0.11367869,0.124481395,0.116174651,0.119827258,0.118694288,0.120784416,0.116915845,0.112163836,0.11284976,0.116287704,0.109713605,SI
504,0.139994002,0.213612956,0.18232522,0.166775614,0.153840183,0.150925361,0.156529771,0.119768098,0.131515219,0.119503174,0.143812684,0.136033787,0.123394219,0.136711787,0.128810039,0.113406881,0.123100067,0.125058037,0.123398496,0.116246785,0.117341873,0.121585562,0.112717605,0.109909911,0.11505072,0.111364675,SI
505,0.163710956,0.152700194,0.177605726,0.153062489,0.134976465,0.13872419,0.142861116,0.147655545,0.122562811,0.128498502,0.139932364,0.126145489,0.118549528,0.125080541,0.126342203,0.112385433,0.118183306,0.125854545,0.124647817,0.11264834,0.12473367,0.119697493,0.11289989,0.112242476,0.117387126,0.10785634,SI
506,0.162982579,0.192169817,0.166180195,0.163129397,0.13132081,0.13644648,0.153276391,0.143725172,0.118327814,0.132102838,0.135023303,0.134896413,0.117338424,0.133013706,0.128034829,0.117286141,0.124453669,0.12510689,0.116229777,0.114629034,0.116050582,0.116667815,0.112278147,0.11706293,0.115221944,0.112701162,SI
507,0.126784746,0.203501424,0.175695041,0.180070463,0.147072788,0.150339994,0.143392345,0.121172689,0.126183913,0.117657571,0.145477621,0.133030248,0.127697777,0.13450477,0.126050678,0.109426448,0.122721177,0.117580627,0.12401081,0.11955572,0.117939702,0.120587216,0.115773622,0.111108064,0.116269548,0.109871821,SI
508,0.198952466,0.168986578,0.179002547,0.15057286,0.125082721,0.136661551,0.150835433,0.146341627,0.118037303,0.138563937,0.137490759,0.129738707,0.119625036,0.12830061,0.125770281,0.117750221,0.12044617,0.12844454,0.12189594,0.112403087,0.118019153,0.114169251,0.110706128,0.111904476,0.109613954,0.112815221,SI
509,0.145486187,0.159886103,0.190094302,0.154088108,0.125956337,0.139375393,0.148832793,0.152637893,0.128314361,0.131635238,0.139070582,0.129891877,0.120020512,0.122408013,0.12637241,0.117989939,0.114556906,0.121600661,0.128648122,0.116588042,0.122515392,0.121284603,0.115632167,0.113444354,0.117194796,0.109553638,SI
510,0.201084732,0.17709509,0.154490806,0.151979407,0.116619625,0.136350296,0.141540947,0.155168463,0.119683597,0.129553074,0.12097539,0.128418609,0.106538666,0.118797903,0.129234371,0.114449303,0.125934644,0.126078603,0.119306256,0.105408256,0.126270796,0.105081352,0.113377348,0.119915959,0.115126755,0.11325637,SI
511,0.167104896,0.202166597,0.17507279,0.172069657,0.146255326,0.1486485,0.144917765,0.122334457,0.127996154,0.123745711,0.144368527,0.132940163,0.129074918,0.128694687,0.129607391,0.113051133,0.122859563,0.12243438,0.124455324,0.11871308,0.116574917,0.122315516,0.116092335,0.115669562,0.115326508,0.113697824,SI
512,0.167200133,0.175054251,0.183339578,0.130157632,0.12907132,0.136143398,0.137305763,0.149341691,0.13065668,0.133201686,0.128430196,0.127270229,0.121296549,0.112364401,0.115911759,0.11718404,0.111000467,0.125891724,0.124768661,0.115172322,0.131034419,0.122528748,0.112365669,0.110447184,0.117440029,0.104749472,SI
513,0.191199511,0.202914873,0.176894304,0.191838301,0.153928774,0.151891685,0.13755724,0.130810149,0.130155651,0.12423006,0.136991696,0.135350407,0.121477836,0.126182228,0.129232377,0.112467094,0.118667112,0.117925116,0.122753811,0.115817059,0.115913961,0.11805026,0.117417683,0.111559936,0.117768523,0.116208923,SI
514,0.123620033,0.21096529,0.166513949,0.170626792,0.140906622,0.14578985,0.130698146,0.128027409,0.135036726,0.123460143,0.140206614,0.128375991,0.126557693,0.124116022,0.121014869,0.114655586,0.115522094,0.119153127,0.12598308,0.11782519,0.121222287,0.118245591,0.112575774,0.107535493,0.115744944,0.108983871,SI
515,0.134916736,0.139879108,0.176156099,0.122083447,0.143275113,0.147897086,0.131280346,0.128641192,0.131650978,0.113708884,0.138962092,0.13643489,0.133234333,0.137299726,0.126657474,0.118959419,0.125161481,0.116638531,0.119342506,0.118048643,0.108123924,0.119000719,0.1108649,0.114179834,0.116379582,0.117171046,SI
516,0.147926673,0.203087721,0.174590307,0.178010065,0.147051746,0.153338425,0.155929577,0.123578599,0.13016674,0.123231959,0.142297757,0.140325657,0.127491081,0.131130528,0.128924457,0.117364844,0.121959708,0.11556044,0.123983256,0.122123407,0.11509403,0.12126242,0.11549807,0.117578011,0.116396981,0.112442362,SI
517,0.211873184,0.170202552,0.192529296,0.156617351,0.144770669,0.137577674,0.117679813,0.143736238,0.128516421,0.129673169,0.152660979,0.124910444,0.129252301,0.116800626,0.130583074,0.123778875,0.119590639,0.135525406,0.130848676,0.122265697,0.13047335,0.126963528,0.110059179,0.119884037,0.110484078,0.103545256,SI
518,0.139714256,0.182640408,0.189432868,0.142884607,0.140408307,0.136143568,0.122161743,0.152117344,0.131699306,0.123408245,0.145803267,0.122416522,0.123260611,0.112374018,0.135328448,0.111170123,0.117143827,0.123251949,0.133496959,0.114658863,0.133868924,0.124260207,0.118759647,0.118027136,0.117035913,0.110197609,SI
519,0.107779891,0.147950683,0.149293868,0.129143101,0.125813887,0.153162512,0.14994839,0.130203221,0.122888678,0.139785118,0.141532418,0.131562359,0.116268079,0.123499282,0.127929424,0.110474869,0.11649045,0.125134446,0.122538805,0.113750788,0.123923997,0.116520295,0.112696197,0.117724022,0.119141733,0.111069072,SI
520,0.229844661,0.167434125,0.166644665,0.165743491,0.121619801,0.143757796,0.157955777,0.147172353,0.114844087,0.127212008,0.124487203,0.137108556,0.111993788,0.137244502,0.12595307,0.113829845,0.132952838,0.120213087,0.113592488,0.11313876,0.118789753,0.103937397,0.115541558,0.118114925,0.117136724,0.112381957,SI
521,0.181221352,0.192268555,0.157136244,0.161096786,0.131568341,0.140914334,0.153043305,0.137962343,0.124049208,0.132760639,0.135117251,0.135925317,0.114514421,0.128389095,0.128958954,0.117547218,0.120382245,0.12734926,0.118951729,0.113112511,0.118201632,0.114847315,0.112783276,0.112617543,0.112683565,0.112875441,SI
522,0.137283686,0.220593408,0.168161115,0.187562907,0.14756711,0.144130987,0.133272679,0.118942297,0.138459178,0.126885879,0.14471347,0.13375271,0.128054033,0.126264697,0.125098185,0.115909819,0.113883654,0.120578931,0.127022805,0.119744268,0.118494705,0.121055101,0.11551615,0.110877913,0.115101562,0.110328267,SI
523,0.141925114,0.181282239,0.175516575,0.168359607,0.135152929,0.152641417,0.153250219,0.136298333,0.124102109,0.129475561,0.137690967,0.13254766,0.116653077,0.130877414,0.129812708,0.115455848,0.120516779,0.127727219,0.120595901,0.109960964,0.11758543,0.116337477,0.111314773,0.112071308,0.117220766,0.113915963,SI
524,0.205941014,0.178394165,0.17768788,0.173189043,0.135382629,0.148563339,0.150860853,0.13539268,0.120457757,0.13322967,0.135948396,0.134844092,0.120288762,0.129840765,0.127269875,0.116994285,0.121726498,0.126206721,0.119814379,0.113176684,0.116526644,0.118626081,0.110766396,0.114170047,0.116989475,0.112343549,SI
525,0.220827095,0.171889287,0.183172899,0.169168483,0.13315369,0.150046891,0.153950218,0.144428206,0.123641844,0.128854624,0.133254508,0.128886232,0.117664801,0.126373313,0.124087897,0.117617379,0.116386606,0.124300622,0.123826869,0.110408505,0.122178678,0.117182164,0.110681693,0.112731073,0.117562948,0.109345381,SI
526,0.175398656,0.208240249,0.16163634,0.176047463,0.143116461,0.146508242,0.150585296,0.128726815,0.123230488,0.123360217,0.138151019,0.138271673,0.126056955,0.130564382,0.12445871,0.116495639,0.123950983,0.115754739,0.118996377,0.120474327,0.113695631,0.118322243,0.113794985,0.115427417,0.11404748,0.111941665,SI
527,0.120726766,0.194700454,0.172075458,0.165063647,0.134501305,0.144649838,0.12868316,0.134085375,0.133138441,0.123836309,0.13949924,0.130512692,0.124866763,0.125995019,0.12402613,0.121547859,0.119923188,0.123242205,0.125264435,0.118433446,0.121510313,0.116040011,0.108917397,0.116690312,0.111261835,0.112311068,SI
528,0.164452054,0.181797362,0.183071652,0.160712412,0.129576886,0.146197893,0.140480668,0.157787289,0.114630515,0.132888328,0.131003275,0.123395809,0.110112601,0.12035016,0.131990831,0.115243245,0.124890381,0.12819349,0.125177647,0.105848876,0.127966994,0.112004669,0.110981993,0.115735425,0.113261356,0.118059642,SI
529,0.192992953,0.223967468,0.171759887,0.18181388,0.144885329,0.150754243,0.134985267,0.124532091,0.139270982,0.12565996,0.148162768,0.129797403,0.131058851,0.118759367,0.123375447,0.115481882,0.113587324,0.118076308,0.133895461,0.11980318,0.121128473,0.123606956,0.116604519,0.109591143,0.11632648,0.110158718,SI
530,0.177796122,0.13928601,0.167199126,0.130352165,0.130164086,0.128220192,0.136395923,0.147285686,0.128626889,0.129720546,0.140497917,0.129313952,0.122095517,0.122344054,0.126610379,0.115115341,0.11608513,0.123956623,0.125329989,0.115257008,0.120695951,0.120438007,0.113025786,0.111505655,0.116555362,0.111312226,SI
531,0.176728638,0.217679485,0.140076502,0.208467568,0.155199524,0.144184508,0.127099706,0.129065007,0.124914018,0.121479605,0.135638344,0.136885683,0.129524137,0.125669283,0.123843836,0.11388602,0.115340309,0.121152345,0.123920844,0.121063412,0.122455214,0.117355161,0.117717738,0.112199084,0.109718217,0.111433435,SI
532,0.155826998,0.176644985,0.176475688,0.15160114,0.119651517,0.141055503,0.15077861,0.143999811,0.124752998,0.134040505,0.134803282,0.123606242,0.117064266,0.129641157,0.125147268,0.119076329,0.122270888,0.129295965,0.125660306,0.10866778,0.121403295,0.1138241,0.109413693,0.112769932,0.110193174,0.111302052,SI
533,0.12340682,0.149396377,0.177813498,0.139930245,0.131399393,0.127238173,0.140990157,0.149868133,0.128679448,0.132861194,0.138921109,0.133335014,0.118756314,0.122840272,0.125863168,0.115249415,0.117713213,0.124647914,0.123541874,0.114217511,0.123153181,0.117388535,0.114067541,0.114556521,0.114663634,0.107862317,SI
534,0.169044683,0.18883834,0.176787854,0.149255315,0.13121663,0.137043652,0.147218736,0.151891029,0.123026392,0.128630616,0.13713055,0.126268437,0.118675984,0.127713828,0.121300189,0.11144524,0.123319078,0.127898415,0.121550977,0.11467623,0.120647744,0.111737017,0.113070214,0.110532406,0.115409015,0.111910549,SI
535,0.16411702,0.190628333,0.17326198,0.174266921,0.133953335,0.15002624,0.154213591,0.141935953,0.123351425,0.129429898,0.13326154,0.134255069,0.119123236,0.132911003,0.122595849,0.118481729,0.125373973,0.12215615,0.117775737,0.113174577,0.115984789,0.114939662,0.110854248,0.114575643,0.115209166,0.115049265,SI
536,0.180808645,0.217280097,0.14379065,0.174317892,0.137379594,0.139232135,0.138080518,0.127097303,0.129196638,0.128338275,0.138390258,0.137260383,0.128028025,0.12681858,0.126829811,0.118484926,0.11968731,0.121689594,0.120308376,0.122167644,0.118512837,0.121678462,0.113214793,0.113529027,0.113916605,0.111757629,SI
537,0.110849141,0.213752592,0.165043409,0.16988443,0.137258991,0.131443145,0.119770154,0.131437684,0.131634279,0.130069743,0.136271358,0.126293117,0.124311371,0.122957543,0.122640461,0.115677532,0.115177825,0.126716387,0.121936788,0.113404708,0.120612681,0.121534576,0.10980517,0.109526841,0.115789213,0.110957776,SI
538,0.203902624,0.190467156,0.169721759,0.164253255,0.12800044,0.138625439,0.141732617,0.122485753,0.122929025,0.134893887,0.143751406,0.130815867,0.129701753,0.130664187,0.128301359,0.118478688,0.124038166,0.123773974,0.121350957,0.121403953,0.114521915,0.119219181,0.114269128,0.115826942,0.112888776,0.112881053,SI
539,0.195806021,0.179673897,0.161685556,0.172723839,0.139391451,0.143522585,0.148691081,0.12447241,0.125171755,0.128478541,0.137541485,0.138420315,0.126459195,0.132994624,0.127222314,0.119144712,0.12503569,0.117833303,0.118380151,0.120164143,0.114386381,0.11609292,0.114444971,0.11767522,0.114136212,0.112473597,SI
540,0.119210437,0.173669863,0.190016937,0.158036017,0.143797555,0.138876277,0.147208437,0.148408715,0.131990125,0.132876149,0.125960115,0.132463601,0.109011245,0.126901954,0.123412207,0.122518779,0.11339156,0.128415399,0.120501182,0.108243985,0.120297131,0.111460969,0.111810055,0.111963948,0.111985344,0.104760584,SI
541,0.155068814,0.156574362,0.178998643,0.141823158,0.130116575,0.13708203,0.154124914,0.146863492,0.124365576,0.132203298,0.142390768,0.130890057,0.113459592,0.128310447,0.128242059,0.116199277,0.117969451,0.128228529,0.126148129,0.112454571,0.123403406,0.119227575,0.113701389,0.11071531,0.116835197,0.108846873,SI
542,0.144309247,0.209572855,0.17705936,0.187151573,0.154465108,0.149721394,0.151820836,0.132014281,0.125785295,0.122939751,0.14393499,0.137149441,0.128911724,0.131903119,0.127936133,0.118627915,0.122211464,0.119666555,0.125993057,0.121779089,0.116939609,0.120205829,0.112770785,0.116221555,0.117182149,0.113192538,SI
543,0.154548923,0.196869349,0.170113676,0.158128275,0.137978079,0.144650838,0.154477451,0.137823457,0.124228918,0.128049148,0.13504223,0.134075021,0.116837532,0.13381475,0.125428345,0.118484421,0.126252824,0.129599019,0.118517311,0.114998932,0.116816919,0.114921994,0.107786376,0.115631624,0.110750978,0.113252875,SI
544,0.152532162,0.17711131,0.179118396,0.165945243,0.131694269,0.140242017,0.155062778,0.142952413,0.125101667,0.130523623,0.13720525,0.131513373,0.115367041,0.131020713,0.125721338,0.11659414,0.12028924,0.126635748,0.120038734,0.113499679,0.118547685,0.116519423,0.112351372,0.113284809,0.117277417,0.113411834,SI
545,0.149226944,0.209231851,0.161106781,0.173660198,0.151893477,0.141170172,0.132047789,0.117954621,0.130762782,0.120525538,0.14694978,0.131770646,0.121810102,0.129470683,0.124859647,0.109651008,0.12134325,0.123277699,0.127027498,0.11750579,0.118323826,0.118728487,0.113771981,0.109691221,0.116863911,0.110639326,SI
546,0.184012435,0.20166021,0.169668955,0.169949555,0.141819797,0.145533989,0.154528713,0.130474566,0.12484544,0.131505282,0.136622074,0.134125954,0.114764632,0.131635504,0.127194931,0.119708396,0.126074608,0.128832681,0.118511213,0.114738473,0.120101048,0.116896977,0.107370998,0.118880257,0.115534447,0.115035837,SI
547,0.155426265,0.153336116,0.188667566,0.129543223,0.144714716,0.131209268,0.122954056,0.138441777,0.134933738,0.116360038,0.146252372,0.133021583,0.133185745,0.126351039,0.128713653,0.115367668,0.118781348,0.115667751,0.123854891,0.118462035,0.117260222,0.126783691,0.113985539,0.116429021,0.120956943,0.112768901,SI
548,0.184052699,0.196022714,0.167178091,0.159216875,0.133241199,0.145852292,0.156848209,0.131322355,0.123278856,0.125177438,0.137145756,0.136984866,0.12285758,0.131058844,0.124199703,0.116801087,0.12501225,0.119348478,0.119225596,0.11553666,0.113783441,0.1164264,0.11185112,0.113563165,0.113307447,0.112888176,SI
549,0.167027712,0.16882445,0.185694883,0.160788473,0.124835794,0.138704995,0.14381967,0.155985182,0.126814075,0.140720084,0.135150987,0.124964347,0.116027447,0.119310806,0.123040639,0.11784327,0.114232908,0.130504327,0.124931304,0.113338622,0.123414821,0.115517849,0.111589805,0.110836402,0.113285239,0.110830395,SI
550,0.172352798,0.216008729,0.170216532,0.167658377,0.146333564,0.141231285,0.160840629,0.135289925,0.124103733,0.126292325,0.134327255,0.142010293,0.119405505,0.134513886,0.127634532,0.118344053,0.128106545,0.121721108,0.115975387,0.116769302,0.112915827,0.118778714,0.113311028,0.116847795,0.113058596,0.116113402,SI
551,0.176485416,0.199901604,0.164781501,0.174402237,0.135592723,0.146048062,0.159954371,0.132677322,0.119858817,0.124565335,0.137036499,0.134219595,0.121808285,0.135499348,0.124740254,0.116617845,0.129745959,0.120456266,0.118292281,0.120255722,0.1172823,0.120245934,0.109214947,0.118502432,0.11788852,0.11158245,SI
552,0.174958708,0.198620425,0.183890266,0.185125895,0.15319496,0.150335817,0.146111693,0.126787893,0.127423732,0.123707269,0.137439369,0.13274343,0.119925994,0.131366667,0.129882693,0.114825641,0.123696915,0.121462246,0.122818952,0.113839147,0.117240296,0.11406759,0.115448352,0.114840582,0.115504547,0.113139758,SI
553,0.166198848,0.152647956,0.181885912,0.147781328,0.133021937,0.145540937,0.143692466,0.152681573,0.126530131,0.126112541,0.140606616,0.126567874,0.119607963,0.126161934,0.128219434,0.113046512,0.118814723,0.127092375,0.127564013,0.113640807,0.124846633,0.117051399,0.113721477,0.1116563,0.116740503,0.110661214,SI
554,0.20622387,0.204097009,0.160527901,0.185876824,0.147048847,0.145976355,0.13292263,0.123078883,0.133015262,0.122111964,0.139870774,0.131915602,0.127402971,0.125571307,0.123815607,0.115157582,0.119763403,0.118949259,0.124785642,0.120197884,0.118612911,0.118500078,0.11441084,0.112944405,0.114210297,0.111979281,SI
555,0.187631511,0.174547166,0.166680324,0.168499409,0.122603488,0.146447262,0.170335466,0.145253315,0.122266606,0.134684966,0.129900304,0.1460598,0.115811958,0.138542876,0.129321329,0.116250711,0.124519153,0.11308681,0.114287314,0.113421064,0.109070682,0.109797123,0.116797917,0.112161922,0.119661002,0.114206252,SI
556,0.181398877,0.200195213,0.17763296,0.16173757,0.144614723,0.143614655,0.134742397,0.120247438,0.133435336,0.120647735,0.142931146,0.133837205,0.134478613,0.135435052,0.123365063,0.116271527,0.124026054,0.115404138,0.119446763,0.121834521,0.11124162,0.119303728,0.115362385,0.117231256,0.116433135,0.116866189,SI
557,0.126028616,0.185005155,0.185938807,0.179596556,0.139356733,0.149951682,0.152825521,0.13170077,0.120039313,0.125390159,0.138276765,0.131383753,0.119391294,0.133431852,0.130974457,0.115947563,0.12650155,0.122907279,0.119910629,0.114103204,0.116298707,0.119267182,0.111961333,0.116977224,0.119391379,0.114719986,SI
558,0.141151673,0.197950736,0.178949406,0.170631496,0.142163489,0.155833695,0.15812992,0.128317021,0.123093061,0.125931788,0.140713713,0.13682495,0.124037552,0.133908702,0.127677597,0.116531569,0.125184943,0.123492331,0.119176438,0.118440225,0.114552444,0.121284992,0.109743795,0.116106893,0.118464876,0.113406128,SI
559,0.234651978,0.168694156,0.152325363,0.182111686,0.149611092,0.151231759,0.164487143,0.130917835,0.133738795,0.123331307,0.14038743,0.13787935,0.118920481,0.134013485,0.12032404,0.120185262,0.11804465,0.119874613,0.122385812,0.111607762,0.112692717,0.114590961,0.107793077,0.112233291,0.117051434,0.109381589,SI
560,0.186546208,0.17301737,0.179060527,0.170115603,0.13655602,0.149283496,0.156669061,0.135955706,0.125904323,0.129800679,0.137319456,0.132956901,0.119359672,0.13151259,0.124825408,0.117674904,0.120963521,0.127022228,0.121417707,0.11355881,0.118568719,0.116810224,0.1097189,0.112170289,0.113818959,0.112265553,SI
561,0.134609568,0.221505178,0.184645606,0.183554907,0.150940487,0.1466104,0.147222742,0.118336737,0.128140205,0.12731559,0.145975076,0.136537699,0.133235772,0.131823735,0.122687723,0.123891006,0.116857202,0.123315373,0.121668524,0.120025833,0.121166711,0.124694768,0.10453425,0.11598515,0.116990127,0.104097804,SI
562,0.158515518,0.233914635,0.166787421,0.170871718,0.117285458,0.13115663,0.144662617,0.153451937,0.121507341,0.138491127,0.140116553,0.131189227,0.115806329,0.131871181,0.119789291,0.109632448,0.120476497,0.125699956,0.121228213,0.11780517,0.115172726,0.115731915,0.112981516,0.103875533,0.114260345,0.112430073,SI
563,0.100461916,0.158526665,0.149993275,0.11249157,0.145273402,0.150819176,0.144530335,0.140188471,0.127269665,0.13521877,0.144972724,0.116219039,0.128880211,0.125129665,0.126766493,0.133199364,0.116817266,0.122913989,0.124530387,0.101094171,0.116516063,0.118752302,0.111792773,0.116571782,0.114769431,0.113210478,SI
564,0.152594715,0.218278203,0.165637778,0.182151452,0.149081545,0.144993875,0.143052593,0.121290958,0.130314373,0.125720469,0.142055693,0.138358855,0.126454175,0.130628547,0.130395536,0.115710686,0.121278107,0.119428434,0.121995765,0.120933514,0.115300724,0.121682497,0.11587146,0.116471337,0.117582734,0.115071059,SI
565,0.161099569,0.194188804,0.157835906,0.188670347,0.139335918,0.132942881,0.157899015,0.135259561,0.118404763,0.137785908,0.133215934,0.149251746,0.112231018,0.137823936,0.140261157,0.121863491,0.12315745,0.127658224,0.110316425,0.118737779,0.111472277,0.115117773,0.114109918,0.121086129,0.112871934,0.11377331,SI
566,0.150528029,0.180692109,0.17321379,0.155387097,0.135145618,0.13958974,0.15473355,0.143153153,0.124398526,0.132839604,0.137055931,0.135506344,0.117476106,0.126928692,0.125229032,0.120157063,0.121393823,0.129481274,0.12009804,0.116544823,0.119255989,0.117198123,0.108668662,0.114999291,0.111922288,0.113437698,SI
567,0.160819531,0.187035393,0.16600362,0.163319764,0.139380586,0.154747944,0.151970864,0.131940512,0.122842402,0.12881524,0.135637142,0.133966196,0.127177406,0.130662988,0.125911733,0.117769492,0.119412597,0.118924549,0.119846984,0.118332017,0.115890727,0.118928921,0.111375208,0.115432948,0.116165752,0.112179992,SI
568,0.192298647,0.188039624,0.169927421,0.155215036,0.126242738,0.146495316,0.158440154,0.128931499,0.121085943,0.125138065,0.136990627,0.136821695,0.118864096,0.141578444,0.130319441,0.115972097,0.129399939,0.121461483,0.115913572,0.113532174,0.113600025,0.111446659,0.112856704,0.115699191,0.118452858,0.114874702,SI
569,0.133058623,0.165121299,0.183600454,0.135874123,0.136055764,0.126723229,0.13554849,0.148716857,0.128708106,0.134000899,0.143756356,0.129007873,0.119944314,0.121836313,0.12360874,0.115546621,0.116325339,0.126502373,0.126220667,0.115897664,0.125249533,0.117992576,0.111951401,0.112480905,0.11288031,0.107319241,SI
570,0.136802674,0.210175844,0.187744519,0.174052382,0.14655825,0.146626072,0.144406032,0.124291895,0.126700991,0.12948513,0.145432189,0.13661575,0.124556877,0.127237503,0.137373005,0.119818945,0.122498262,0.12086577,0.128691371,0.1177991,0.1171638,0.117758503,0.117590194,0.119236882,0.114301337,0.11712667,SI
571,0.133046994,0.148296201,0.141407719,0.133288317,0.140242798,0.140507504,0.139834285,0.139791815,0.13155162,0.131962429,0.136631517,0.134073596,0.118483434,0.123080428,0.127733025,0.117482563,0.123428119,0.123102548,0.122358899,0.116733957,0.115514424,0.118271512,0.112898997,0.112668322,0.112818997,0.1112909,SI
572,0.167727687,0.153525705,0.169609921,0.151225989,0.129525133,0.142850158,0.151099034,0.147494887,0.125538639,0.131901374,0.133436306,0.131465131,0.121731745,0.128517273,0.122636562,0.116514681,0.118946019,0.123026961,0.121162834,0.113941814,0.118617656,0.115777355,0.110965796,0.112075378,0.116069433,0.111977042,SI
573,0.145016548,0.211835855,0.188576758,0.177542174,0.140596879,0.149407387,0.153290867,0.107661429,0.135886891,0.122000071,0.149105104,0.137402889,0.136404832,0.130284435,0.13231882,0.119399536,0.122716361,0.111900933,0.126700493,0.125647804,0.115692059,0.119101903,0.121804942,0.116971536,0.111582889,0.114309469,SI
574,0.210180788,0.158791691,0.161954934,0.120260472,0.127103399,0.125126712,0.133357075,0.143695186,0.126879183,0.12744719,0.144431751,0.130073607,0.129322754,0.117924805,0.127164525,0.114663106,0.117655297,0.118378499,0.126870279,0.117188834,0.127260408,0.126702381,0.11407379,0.115203831,0.119849168,0.113349611,SI
575,0.130708216,0.195342824,0.181940999,0.162058837,0.138118604,0.148150337,0.160572573,0.129255067,0.120448995,0.126086952,0.142543491,0.135689183,0.117091525,0.135844111,0.13153122,0.117745755,0.125338567,0.125200166,0.118549604,0.112777123,0.115731872,0.116554042,0.111544324,0.11547224,0.11363488,0.115248521,SI
576,0.178027643,0.203778063,0.150956653,0.182061841,0.139516267,0.139275419,0.134361284,0.121060195,0.129349322,0.12203033,0.138016194,0.133190379,0.125953415,0.123634521,0.130103599,0.112655234,0.119233607,0.117320855,0.124030985,0.117869205,0.118823709,0.118054653,0.117624699,0.11408029,0.11507004,0.11377847,SI
577,0.160704637,0.211252082,0.158305202,0.178781001,0.147675908,0.138847719,0.155263886,0.126335366,0.131010982,0.128769324,0.142512366,0.14592404,0.122792395,0.133372845,0.130184964,0.121164198,0.121200268,0.120209516,0.115658391,0.124255072,0.110703288,0.121738551,0.113324053,0.11789332,0.115820744,0.113129053,SI
578,0.155258946,0.205131175,0.172965444,0.167106499,0.141951176,0.146441084,0.153757513,0.13677592,0.121704098,0.134633085,0.132544837,0.139320047,0.120795574,0.132486154,0.127650478,0.119392308,0.124713968,0.125104776,0.119371214,0.116548922,0.114207843,0.115907777,0.110709973,0.113495983,0.112500065,0.114251213,SI
579,0.167697857,0.192830385,0.168531507,0.167715423,0.133094191,0.150004665,0.156505825,0.126382146,0.121003489,0.125280379,0.13893989,0.134257089,0.122712162,0.137505955,0.126543125,0.114781268,0.126033035,0.125379065,0.115435087,0.1155827,0.116574766,0.118806419,0.110758375,0.116165901,0.118814292,0.110004775,SI
