"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"11",3.68582128713966,1.21817217996645,1.58658801013665,0.777761513937156,0.811062708558067,1.21081854832497,0.546398465179921,0.54354720193794,0.478773320796119,0.281179431337385,0.225048430978036,0.304352971582378,0.540250916033141,0.594108026525182,0.657610852000336,0.616236803908001,0.413604823499801,0.323309677042612,0.282712677413654,0.447978403437547,0.229131241978258,0.227463180745937,0.282377939884009,0.387974665775487,0.233986012988303,0.238762661340536,0.16653159103743,0.138347341721286,0.143584929330249,0.272081394842375,0.190918360793542,0.1481094099203,0.207771772745878,0.21042839545452,0.308755867586097,0.351312489334732,0.396131016398192,0.324885220826936,0.261137289907437,0.259212145505448,0.330712492325212,0.302792318472414,0.385539383061093,0.254222383267696,0.3841364827933,0.216496066190265
"12",3.96431667337594,1.78090480923415,1.89312129471863,0.936243396719391,0.693968334797672,1.42710127449928,0.498372586864072,0.558059990705519,0.469562239392211,0.295731568985354,0.207053959846488,0.293846923980341,0.602211992162695,0.440453979568655,0.776257322722076,0.565164805586248,0.397199638674309,0.315251711614676,0.297703206805931,0.445612232094881,0.225217939714683,0.240365604003995,0.276875777663113,0.389836213909567,0.230574808288863,0.243575196623166,0.167869284915738,0.139906584453529,0.140085826110123,0.267792902184597,0.197262424146248,0.147307789650083,0.200847592597228,0.209905264477083,0.278000236937861,0.375195159069775,0.358442676195009,0.302346663621076,0.274235596918143,0.268316587032664,0.334636055113,0.301639655862307,0.384385742833872,0.254834738984461,0.379704759378187,0.213147347261369
"13",3.93046210507195,0.793301102521443,1.76759513655519,0.4205306388183,0.798874416906932,1.12745905378291,0.631723723093846,0.492456245913269,0.482671400627495,0.274385721048363,0.215065556202034,0.315536361985144,0.563698947599213,0.567475162511335,0.59543752729781,0.6033841129172,0.451772985798446,0.289933317313611,0.299567978131054,0.447504861670573,0.217566213821619,0.244350224483411,0.250072528694938,0.388528188475606,0.227715303795515,0.240486925066391,0.16738932193756,0.138221004620468,0.137979925325029,0.273617826514151,0.194284890179718,0.149820374438849,0.198965839196106,0.208997096244625,0.316556135877285,0.32991805814125,0.416147668383982,0.321541401785812,0.251934323916155,0.266130226253599,0.32617150995047,0.293833246370845,0.387717603411384,0.243319488288286,0.382588640797591,0.220970763507017
"14",3.66103149657371,1.01801942796246,1.5453600045791,0.827102601614734,0.904650509531133,0.931977536569045,0.691061317552213,0.45580489544406,0.488854160640722,0.264386863758313,0.213118563260038,0.317985891959166,0.554355756959938,0.574441520086932,0.560591220079496,0.643144223220754,0.399807127576349,0.302161713577697,0.295765649534879,0.498709521532906,0.229377782368301,0.231232575412085,0.272169630143996,0.39044855636862,0.234439781560891,0.239414351034468,0.169044588032457,0.139014196646247,0.139901980862163,0.276695897940384,0.191166061510405,0.152428686913882,0.20045219665637,0.211276949703781,0.313201361582232,0.318546069285011,0.343461734923811,0.296219830918917,0.278020993411082,0.24551672927624,0.335747598264931,0.302562425424716,0.383473818818821,0.256465171186592,0.378575348777751,0.211400012489525
"15",3.74297440529067,0.775892882690901,1.70400879972881,1.25917128231385,0.771902867495578,0.92219012513957,0.642233329396848,0.523218478805186,0.484054176054021,0.270972733466719,0.215035740373598,0.313841113786726,0.567404613428362,0.514634793539669,0.849786135032072,0.610424458742131,0.483273589570608,0.297650417099961,0.280040328904122,0.506143849676276,0.229419509588851,0.233007340013782,0.27767971443616,0.394621548822393,0.226047340637906,0.241295578111575,0.167310613200719,0.138483854103481,0.139011399265316,0.274363857340538,0.192288747316483,0.155022878793636,0.205457834017175,0.208143709170697,0.315196429699716,0.356515744967353,0.373417439296426,0.333340042939725,0.268071767055747,0.250851118444409,0.334918651683527,0.303021164907992,0.382548106204183,0.258236389203645,0.376564808146576,0.21392437377442
"16",3.98536814017751,1.44045151574882,1.87816001431977,1.16053223923614,0.770552832223492,1.22185397777657,0.615973658644017,0.517384868456142,0.468140457471088,0.297117809574498,0.200765704855456,0.282954794486377,0.643821001168628,0.405221425395017,0.757752564473663,0.546213239365135,0.430404564705763,0.293669553434585,0.269889551154257,0.494458402011838,0.223845817845939,0.227822235036384,0.27993082328716,0.372994305937151,0.230175466452882,0.244356109911236,0.16887245436869,0.134914243733428,0.142340902709834,0.271132838635315,0.19233533049812,0.149027577613531,0.203158451845725,0.211567627718864,0.339544318184158,0.367295493499461,0.372831668326149,0.309058113982338,0.274735485207188,0.255617250046075,0.334728967151016,0.315852286602422,0.388141835940222,0.248967956445059,0.388435132395294,0.224881322522924
"17",3.73227100999694,1.39245305482044,1.55670828207546,0.797501605857238,0.887947209650009,1.17691582894132,0.525955348835858,0.567344763706363,0.480954187942996,0.280764923983711,0.212746053283348,0.293400741824367,0.607590342493255,0.438546490012846,0.726683334997043,0.562672319922993,0.434744790134897,0.301434811246508,0.308217993643347,0.425035272953104,0.224071693701482,0.230973022441859,0.27915288504142,0.384754546687431,0.231120124805198,0.240932750690144,0.16843044914031,0.139397788918215,0.14059083488687,0.274287116154631,0.19187820565314,0.150415075939333,0.199875079395723,0.210575084505376,0.30856736922239,0.355009402800996,0.37645229257078,0.314906653652887,0.272050927459121,0.251898822579239,0.330834690670951,0.303286623061363,0.382458107026861,0.254236698215355,0.385551543689553,0.217525269148338
"18",4.06853755685624,1.19701115301024,1.54760213952638,0.631894441800733,0.954720323368187,1.15410811278916,0.597676864580241,0.536593536273884,0.453885284396303,0.288883604224998,0.199205499190362,0.31478675796612,0.549527059229729,0.584384039738682,0.676380222911287,0.679740025025887,0.393039467099293,0.318990791881279,0.29917963999029,0.428784355414797,0.227940306185695,0.23623511198253,0.273359942055864,0.390909509609254,0.230077044280431,0.240618220596834,0.168736222664734,0.138716825425657,0.134407360446714,0.275270600620526,0.190040269589138,0.155834989072614,0.197369714528929,0.210300870542767,0.314421061164866,0.291012781687408,0.403171478747808,0.325124155132116,0.265182312852265,0.251260717233712,0.33535990192379,0.301755844551364,0.384840744822859,0.261061905002833,0.373820638862086,0.212214489598419
"19",3.83803422286531,0.956818561811895,1.65352679922995,0.489481397028333,0.808270075904161,1.27204833642116,0.463132347677287,0.608509857579505,0.490908553927635,0.2637990545679,0.222026307247613,0.314840999024496,0.543069958830967,0.693898223922402,0.614678593875835,0.677086499033518,0.369636416273087,0.341585536760659,0.296295816355682,0.402982094142032,0.236258812135525,0.204119056078276,0.288084743793809,0.384653186357659,0.230861383390536,0.240448760865408,0.170914223903508,0.138640939850422,0.138883760167826,0.274270825394219,0.192896858133467,0.152697783217032,0.201688333127339,0.206038832832157,0.334213845326705,0.437779454759028,0.385905063622594,0.315606206805372,0.266345215224761,0.251060347025253,0.333800626831403,0.298593894596412,0.386775734564698,0.247958688536573,0.388357744261182,0.216264765131085
"20",3.92945102982942,0.902092346502853,1.46857539462591,0.461940138350015,0.92491072690759,1.0441451916602,0.623810788240106,0.48892156335684,0.480971925588867,0.268320242960763,0.210449616805395,0.325664083870105,0.538571164856707,0.637269640738324,0.588816671890811,0.651619239864442,0.357855283679322,0.326525009649218,0.27511679386257,0.471665313694611,0.229411484353033,0.239732728287749,0.256575923011137,0.399509391882504,0.227875926024168,0.24109968740138,0.164606886938122,0.138628783606611,0.14057661959266,0.272012736991663,0.192206424433899,0.152016289818553,0.202034120636547,0.209099565295975,0.317366311960516,0.375973526203552,0.346490620877122,0.291650083502449,0.279353796942005,0.253546176601124,0.330780770541771,0.302006515833648,0.386200073711189,0.251961973508997,0.386722279173038,0.214193165383692
"21",3.59030068330332,1.10656976913674,1.44653517331529,0.565186724184002,0.853905505100298,1.1882657020832,0.548649558566501,0.550692870249582,0.456151970765071,0.307420699884369,0.189301429625535,0.321062205409771,0.542962664471173,0.668637229025682,0.650671396660889,0.650182989126186,0.407437608310711,0.302062832006543,0.332583403494055,0.404333433141627,0.225565273224147,0.229427341969669,0.274020382379108,0.391880410120242,0.231523711181075,0.239554098421283,0.165435534857954,0.140781589117621,0.13783029016003,0.276590159623259,0.191764596454385,0.153134924612718,0.200200598919414,0.208423719928141,0.329257669050928,0.38849173796392,0.385105845192453,0.319220568228698,0.267183305537681,0.253547560822185,0.335714450794905,0.306427052022557,0.386822473094333,0.248645714679565,0.385452924212527,0.218598901209438
"22",3.90015097497646,1.2531731834673,1.70652014431664,1.07952171980014,0.893720908731968,1.10232948546492,0.586386641107184,0.538096539723298,0.468180031690418,0.287248327496999,0.219260526788757,0.290687713441179,0.591267721004503,0.473480085284727,0.715275703699628,0.585533811039924,0.408738652492109,0.314354671061759,0.295965887580194,0.453004511149048,0.227387695446739,0.23106251995927,0.277059632437043,0.386346557459408,0.23231247931061,0.24242349140306,0.169093678253651,0.137716248230077,0.140594327111025,0.269035205862015,0.195694442216268,0.150233008232083,0.203276616097032,0.212138255571579,0.308306612436151,0.318537499424112,0.387869425148393,0.315443801906104,0.266702701219347,0.255866742437163,0.329732555733737,0.302630400681478,0.386272690188657,0.254456189342575,0.383038901458261,0.215379471707397
"23",3.76243233060625,1.29372351138487,1.71185242028795,0.763965220486577,0.867716296704557,1.21647371265181,0.505410345546117,0.585878064509344,0.456563629847744,0.302318653451513,0.209866861882946,0.288705802814894,0.575907072095611,0.483959513143344,0.771005548855535,0.539081589228114,0.44766474081777,0.300284035263055,0.307896900494718,0.421559157585361,0.229696525108018,0.2205245977281,0.286320336326357,0.385634338775949,0.230683238753445,0.241832357026179,0.164527290673106,0.137719434485529,0.138959775251369,0.275901027528407,0.192040803141708,0.153073066088044,0.19830331212662,0.215269924265113,0.301814211157617,0.301422692583564,0.381499568345147,0.309548961518936,0.26960219967375,0.254250745581216,0.332027303562321,0.302809326490442,0.382768785804734,0.254714811133455,0.382605011033274,0.215587926327514
"24",3.88457243753678,1.02425395549529,1.54256556354989,0.624406873669284,0.945271620962374,1.16341835324987,0.560210370768633,0.530721672264334,0.466083736942951,0.277431292741496,0.222235161363613,0.313026922852978,0.55921811839536,0.600806422460201,0.651461749813807,0.641050077442819,0.401847873019835,0.300294648667877,0.320451190161901,0.399579283918047,0.225475105246635,0.238991752419117,0.270226704950496,0.39381833852181,0.2305577583177,0.236669281844898,0.166775123667655,0.138681550488355,0.138864719008137,0.279466125712209,0.189471668608457,0.151603968897698,0.199536099370091,0.21197857107537,0.319654798982492,0.416543271246117,0.397024006100097,0.320533175559911,0.266495511052649,0.253799323362111,0.332015050617666,0.298548799112927,0.387774687322697,0.255912518418312,0.384125332079761,0.216125217422219
"25",3.87904873046107,1.67546898377014,1.85578451345767,1.42452047690684,1.08739489411034,0.6853561021158,0.617323424227217,0.518301726913068,0.500575852565018,0.273150961425793,0.209828975377789,0.350497242384372,0.522241503871238,0.615697130649947,0.645169216118336,0.591799667606573,0.431086624456628,0.304352332164693,0.284568507402401,0.49780984692158,0.229608821329126,0.231607013520545,0.276967843169714,0.387104509441102,0.235074545690266,0.240900211258648,0.167207657963625,0.139374643447884,0.139919643263377,0.273455582151049,0.193739258744537,0.146382946034642,0.214106469706689,0.193899461639646,0.31530645762165,0.354318664875803,0.377092221435598,0.312491497821537,0.268859545452362,0.253017797429035,0.32522008462185,0.296360370944375,0.389480401205452,0.235693644478387,0.394940670409632,0.265180023850389
"26",3.69643370158585,1.49475640146862,1.84833749938094,0.880819229236728,0.811245148587105,1.33469916879741,0.479754059392126,0.589003146046913,0.471069839620607,0.29511861709072,0.217793657704972,0.28371257958141,0.637093706999763,0.433386115525876,0.707624446573408,0.578718763375301,0.438153669379315,0.300139093456254,0.324466826892404,0.390436960340676,0.233914837901725,0.213868011777656,0.279763545802332,0.385351742586615,0.233570330781319,0.239035930405866,0.167541424449566,0.140919231475023,0.135361320541836,0.273151236885102,0.193359037841859,0.150455996656069,0.201688576750045,0.20997082213695,0.313933827409672,0.36192248549549,0.383395058781691,0.318851086634032,0.259841241338362,0.254377058218398,0.326252368895398,0.299228030846672,0.389108121942692,0.257170967219564,0.384029782965715,0.216377909710885
"27",3.9479976760705,0.885206064821022,1.80689342805988,0.655208566763609,0.97381137071968,1.15062427010253,0.542044395915135,0.558294587185632,0.472883591052535,0.275826974308821,0.225270888311604,0.313809309005502,0.543641537586035,0.603988094888955,0.615269609624052,0.653087493618968,0.386547984268362,0.302096511786541,0.294191209337264,0.43035091432511,0.223632389049158,0.229054505069084,0.277737534510932,0.390893205054578,0.231680401818742,0.240605459000019,0.165236807551327,0.14083525273889,0.135794307754527,0.275090520187319,0.193390736776638,0.147672211040621,0.204692908947666,0.206073148226353,0.319335374106696,0.363188621682244,0.344291534945183,0.29940531428622,0.279942162721215,0.247502048743761,0.332200838790101,0.299524747780775,0.384561637934867,0.257663270289712,0.381595241828813,0.219502091985935
"28",3.69732239434329,1.56501663846617,1.96746313823695,1.12860946699419,0.829382186604241,1.25862279657004,0.552961819577742,0.53168098169095,0.455374662065199,0.306944237403795,0.20925853988214,0.28278090148517,0.629755221045864,0.394734421049964,0.790005252516983,0.547008783508681,0.432159774428266,0.332783994308187,0.27654178903249,0.482358566176681,0.211626942542001,0.238887792377946,0.277434986546311,0.387907524589496,0.233544097635906,0.237939825970502,0.170328690784692,0.140121957327117,0.140733123611079,0.27214200264747,0.193489466720162,0.147783221670814,0.203539546527535,0.205187136495218,0.30799946615885,0.380680334613582,0.37357543404145,0.309152968922983,0.271623857197035,0.255352078061062,0.330915638186019,0.302055674731136,0.385159043065972,0.252451710033716,0.391391132514852,0.22579392059565
"29",3.72356775247561,1.30032697103245,1.79161336673837,0.565852811651802,0.842614944753719,1.19357588081667,0.516412729213055,0.581287049840065,0.471782172861096,0.290621838008085,0.20700542967001,0.309483166170783,0.554145268800016,0.550043913024835,0.697919549875446,0.605169647993065,0.421071200085657,0.264649513269509,0.303729655112842,0.424730650275431,0.230697657285823,0.211975703487515,0.287745495245156,0.385592660155751,0.232370474223629,0.237435435415682,0.167506083314401,0.134615192682497,0.139336475008818,0.276632227243971,0.189305981558198,0.150785626250797,0.199099737972849,0.211862065608393,0.310203416083583,0.308797335573822,0.395614438862315,0.31639789930111,0.269185534091614,0.257989374756411,0.332007778461155,0.306601366899257,0.388519464941411,0.249470668521609,0.379019754669499,0.215581534081968
"30",3.76595826169454,1.21596773507921,1.67096466429619,0.565058082538657,0.901735036263469,1.26800737005958,0.533417278130293,0.566452172735345,0.460509334973415,0.286299326095542,0.207860114127168,0.308950535238221,0.551827188376801,0.701561331166752,0.697266953763907,0.636579397763434,0.407229330467144,0.335356109855195,0.297414395799229,0.430075352030593,0.226085066458434,0.223818218549416,0.286139819307387,0.388739366762012,0.23279701021051,0.242798999014623,0.170721271308735,0.139947059887017,0.136930733417428,0.273828698062166,0.189979732731332,0.154740414905979,0.201233126247505,0.201695570524121,0.340719113375124,0.276673325037871,0.420356315886511,0.314984667483872,0.272988917885219,0.25349319352546,0.328274933828724,0.312559668428354,0.378332150879663,0.250493605275906,0.38366447209265,0.215559835891831
"31",3.69789224668127,1.20383839471648,1.49127996196545,0.490282099981953,0.845204042165159,1.13786012507018,0.556149421573426,0.587316817457976,0.465429987287065,0.303699683648761,0.195125885173334,0.33090986321002,0.532913517353649,0.655544911452246,0.651239156299117,0.657795132176885,0.416049513746175,0.27369843650088,0.315490315637311,0.422575368158493,0.229985068701845,0.237638675552726,0.28590326421577,0.38281608041829,0.230899862950415,0.240553640596825,0.167760266376021,0.137528816927913,0.142471436891449,0.272823694535839,0.190299087630624,0.150846183312376,0.201871671897025,0.203274661163532,0.324588831568038,0.370599435112949,0.400655770302895,0.32348379338862,0.270587494820076,0.263975922231743,0.321054475507336,0.302169375544844,0.386933344502102,0.253043399346579,0.379867479820274,0.211024001104188
"32",3.99034139117763,1.48604830455633,1.76624356611121,1.13822875354589,0.74040265630301,1.26537527936883,0.622286096610338,0.52871314776429,0.471417446789956,0.298265200120573,0.198155192926576,0.289440966583831,0.610650029703311,0.393751480576895,0.768963454678825,0.542019653688042,0.435888763032056,0.290885113630931,0.269670873784114,0.488954559598771,0.223305504782506,0.229750904872834,0.276934293540858,0.391101085563007,0.227769586181526,0.241920756468794,0.169343495110222,0.13413733488553,0.14286928975364,0.273009773167856,0.193762814586541,0.151804815082263,0.200101613037496,0.216494599870633,0.320244129340317,0.375625968841897,0.367166336450426,0.303998233947057,0.274048491942372,0.254553207786838,0.335237038246598,0.309139841945309,0.387174901348683,0.256410885337132,0.382720663343668,0.219997714717905
"33",3.75170109404328,1.4187802220569,1.64838824217462,0.485597141095295,0.773857109100954,1.22775037957881,0.52212506619209,0.561798849716413,0.474908652632182,0.274966786814337,0.218750501717489,0.304038190907563,0.56761704382147,0.574944848864019,0.712428212085276,0.600725154822962,0.437120976542341,0.282220906775136,0.325651335444962,0.423199004572421,0.222446428999882,0.226705464395211,0.279086103985918,0.391502715363161,0.231029383524736,0.240135802442828,0.16668921320328,0.13715584144162,0.138753058901529,0.27647103458582,0.187974943093872,0.155245034260857,0.197876734382135,0.212811700508381,0.315198368213672,0.385755938805648,0.379357477647656,0.29385961743911,0.275481754856047,0.243094986147169,0.338726321584133,0.306921663925802,0.380552731144913,0.262835256981667,0.386962700289576,0.22166736409948
"34",3.53155662603627,1.39668488113304,1.55846266055663,0.729595891395539,0.901225886731656,1.08365676562919,0.577609040269312,0.537310243383181,0.452867128714053,0.294898318418561,0.18716215660274,0.310222102063203,0.580445144646658,0.49061826472546,0.776649106510628,0.551078956273142,0.428830882258362,0.307628085807936,0.295566394567621,0.455000658979506,0.222915443313555,0.229306400641423,0.274025782185267,0.389672691891485,0.231137241390753,0.239894930312837,0.169830055832372,0.136353082913258,0.141895757155143,0.272278971720633,0.18841450829341,0.153260972196864,0.198332557742959,0.215152440117765,0.309361652549352,0.286331679318317,0.379718887141232,0.316138116514832,0.266016553931477,0.253095411783806,0.326333671784571,0.300633149241886,0.385379608064406,0.255658647688191,0.38215718042121,0.216823977193934
"35",3.53155662603627,1.39668488113304,1.55846266055663,0.729595891395539,0.901225886731656,1.08365676562919,0.577609040269312,0.537310243383181,0.452867128714053,0.294898318418561,0.18716215660274,0.310222102063203,0.580445144646658,0.49061826472546,0.776649106510628,0.551078956273142,0.428830882258362,0.307628085807936,0.295566394567621,0.455000658979506,0.222915443313555,0.229306400641423,0.274025782185267,0.389672691891485,0.231137241390753,0.239894930312837,0.169830055832372,0.136353082913258,0.141895757155143,0.272278971720633,0.18841450829341,0.153260972196864,0.198332557742959,0.215152440117765,0.309361652549352,0.286331679318317,0.379718887141232,0.316138116514832,0.266016553931477,0.253095411783806,0.326333671784571,0.300633149241886,0.385379608064406,0.255658647688191,0.38215718042121,0.216823977193934
"36",3.47285972514931,1.14072510408124,1.52829185676729,0.681250793632212,0.878381585937255,1.0873050258512,0.540008081692704,0.5519718546998,0.465640919879932,0.273232418048824,0.210894847243583,0.304362187860912,0.555943077111238,0.643324986126168,0.64362702462009,0.640098997398596,0.415802026520088,0.276332641210498,0.312391980515876,0.436748028051252,0.226663660285357,0.22945706961139,0.280935891416258,0.387156057243147,0.230883102933943,0.242063039001642,0.170726032378735,0.141891695431013,0.136258685214325,0.277877141623511,0.188251486558124,0.155635852603987,0.199899451881501,0.209329873467223,0.329665866822603,0.437766392086303,0.390771444435096,0.320949505650841,0.269238306423003,0.251769055523119,0.331687947795378,0.304196005303397,0.383275731445314,0.255401270840405,0.383986172168808,0.221160250725342
